Prospect ID,Lead,Initial Communication,Customer Evaluation,Negotiation,PO Received,Delivery,Payment
ProspectID 9369,1,0,1,1,0,0,0
ProspectID 9370,0,0,0,1,0,0,0
ProspectID 9371,1,1,1,0,1,1,0
ProspectID 9372,1,1,1,1,1,1,1
ProspectID 9373,0,0,0,0,0,0,1
ProspectID 9374,1,1,1,0,1,1,0
ProspectID 9375,1,0,0,0,0,0,1
ProspectID 9376,0,0,0,0,0,0,0
ProspectID 9377,1,1,0,1,0,0,0
ProspectID 9378,1,1,1,1,0,0,0
ProspectID 9379,0,0,0,0,0,0,0
ProspectID 9380,1,1,1,1,1,0,0
ProspectID 9381,1,0,1,0,1,1,0
ProspectID 9382,0,0,0,0,0,1,0
ProspectID 9383,1,1,1,0,1,0,1
ProspectID 9384,1,1,0,0,0,1,1
ProspectID 9385,0,0,0,1,0,0,0
ProspectID 9386,1,1,0,1,0,0,1
ProspectID 9387,1,0,1,0,0,0,0
ProspectID 9388,0,0,0,1,0,0,0
ProspectID 9389,1,1,1,0,1,0,0
ProspectID 9390,1,1,1,0,1,0,0
ProspectID 9391,0,0,0,0,0,1,0
ProspectID 9392,1,1,1,0,1,1,0
ProspectID 9393,1,0,0,1,0,0,0
ProspectID 9394,0,0,0,1,0,1,1
ProspectID 9395,1,1,0,0,0,0,1
ProspectID 9396,1,1,1,1,0,0,0
ProspectID 9397,0,0,0,0,0,0,1
ProspectID 9398,1,1,1,0,1,0,0
ProspectID 9399,1,0,1,0,1,0,0
ProspectID 9400,0,0,0,0,0,0,0
ProspectID 9401,1,1,1,1,1,1,0
ProspectID 9402,1,1,0,1,0,1,0
ProspectID 9403,0,0,0,0,0,0,0
ProspectID 9404,1,1,0,1,0,1,0
ProspectID 9405,1,0,1,0,0,0,1
ProspectID 9406,0,0,0,0,0,0,1
ProspectID 9407,1,1,1,0,1,0,0
ProspectID 9408,1,1,1,0,1,0,1
ProspectID 9409,0,0,0,1,0,0,0
ProspectID 9410,1,1,1,1,1,0,0
ProspectID 9411,1,0,0,0,0,1,0
ProspectID 9412,0,0,0,1,0,1,0
ProspectID 9413,1,1,0,0,0,0,0
ProspectID 9414,1,1,1,0,0,1,0
ProspectID 9415,0,0,0,0,0,0,0
ProspectID 9416,1,1,1,0,1,0,1
ProspectID 9417,1,0,1,1,1,0,1
ProspectID 9418,0,0,0,1,0,0,0
ProspectID 9419,1,1,1,0,1,0,1
ProspectID 9420,1,1,0,1,0,0,0
ProspectID 9421,0,0,0,0,0,1,0
ProspectID 9422,1,1,0,0,0,1,0
ProspectID 9423,1,0,1,0,0,0,0
ProspectID 9424,0,0,0,0,0,1,0
ProspectID 9425,1,1,1,1,1,0,0
ProspectID 9426,1,1,1,1,1,0,0
ProspectID 9427,0,0,0,0,0,0,1
ProspectID 9428,1,1,1,1,1,0,1
ProspectID 9429,1,0,0,0,0,0,0
ProspectID 9430,0,0,0,0,0,0,1
ProspectID 9431,1,1,0,0,0,1,0
ProspectID 9432,1,1,1,0,0,1,0
ProspectID 9433,0,0,0,1,0,0,0
ProspectID 9434,1,1,1,1,1,1,0
ProspectID 9435,1,0,1,0,1,0,0
ProspectID 9436,0,0,0,1,0,0,0
ProspectID 9437,1,1,1,0,1,0,0
ProspectID 9438,1,1,0,0,0,0,1
ProspectID 9439,0,0,0,0,0,0,1
ProspectID 9440,1,1,0,0,0,0,0
ProspectID 9441,1,0,1,1,0,1,1
ProspectID 9442,0,0,0,1,0,1,0
ProspectID 9443,1,1,1,0,1,0,0
ProspectID 9444,1,1,1,1,1,1,0
ProspectID 9445,0,0,0,0,0,0,0
ProspectID 9446,1,1,1,0,1,0,0
ProspectID 9447,1,0,0,0,0,0,0
ProspectID 9448,0,0,0,0,0,0,0
ProspectID 9449,1,1,0,1,0,0,1
ProspectID 9450,1,1,1,1,0,0,1
ProspectID 9451,0,0,0,0,0,1,0
ProspectID 9452,1,1,1,1,1,1,1
ProspectID 9453,1,0,1,0,1,0,0
ProspectID 9454,0,0,0,0,0,1,0
ProspectID 9455,1,1,1,0,1,0,0
ProspectID 9456,1,1,0,0,0,0,0
ProspectID 9457,0,0,0,1,0,0,0
ProspectID 9458,1,1,0,1,0,0,0
ProspectID 9459,1,0,1,0,0,0,0
ProspectID 9460,0,0,0,1,0,0,1
ProspectID 9461,1,1,1,0,1,1,1
ProspectID 9462,1,1,1,0,1,1,0
ProspectID 9463,0,0,0,0,0,0,1
ProspectID 9464,1,1,1,0,1,1,0
ProspectID 9465,1,0,0,1,0,0,0
ProspectID 9466,0,0,0,1,0,0,0
ProspectID 9467,1,1,0,0,0,0,0
ProspectID 9468,1,1,1,1,0,0,0
ProspectID 9469,0,0,0,0,0,0,0
ProspectID 9470,1,1,1,0,1,0,0
ProspectID 9471,1,0,1,0,1,1,1
ProspectID 9472,0,0,0,0,0,1,1
ProspectID 9473,1,1,1,1,1,0,0
ProspectID 9474,1,1,0,1,0,1,1
ProspectID 9475,0,0,0,0,0,0,0
ProspectID 9476,1,1,0,1,0,0,0
ProspectID 9477,1,0,1,0,0,0,0
ProspectID 9478,0,0,0,0,0,0,0
ProspectID 9479,1,1,1,0,1,0,0
ProspectID 9480,1,1,1,0,1,0,0
ProspectID 9481,0,0,0,1,0,1,0
ProspectID 9482,1,1,1,1,1,1,1
ProspectID 9483,1,0,0,0,0,0,1
ProspectID 9484,0,0,0,1,0,1,0
ProspectID 9485,1,1,0,0,0,0,1
ProspectID 9486,1,1,1,0,0,0,0
ProspectID 9487,0,0,0,0,0,0,0
ProspectID 9488,1,1,1,0,1,0,0
ProspectID 9489,1,0,1,1,1,0,0
ProspectID 9490,0,0,0,1,0,0,0
ProspectID 9491,1,1,1,0,1,1,0
ProspectID 9492,1,1,0,1,0,1,0
ProspectID 9493,0,0,0,0,0,0,1
ProspectID 9494,1,1,0,0,0,1,1
ProspectID 9495,1,0,1,0,0,0,0
ProspectID 9496,0,0,0,0,0,0,1
ProspectID 9497,1,1,1,1,1,0,0
ProspectID 9498,1,1,1,1,1,0,0
ProspectID 9499,0,0,0,0,0,0,0
ProspectID 9500,1,1,1,1,1,0,0
ProspectID 9501,1,0,0,0,0,1,0
ProspectID 9502,0,0,0,0,0,1,0
ProspectID 9503,1,1,0,0,0,0,0
ProspectID 9504,1,1,1,0,0,1,1
ProspectID 9505,0,0,0,1,0,0,1
ProspectID 9506,1,1,1,1,1,0,0
ProspectID 9507,1,0,1,0,1,0,1
ProspectID 9508,0,0,0,1,0,0,0
ProspectID 9509,1,1,1,0,1,0,0
ProspectID 9510,1,1,0,0,0,0,0
ProspectID 9511,0,0,0,0,0,1,0
ProspectID 9512,1,1,0,0,0,1,0
ProspectID 9513,1,0,1,1,0,0,0
ProspectID 9514,0,0,0,1,0,1,0
ProspectID 9515,1,1,1,0,1,0,1
ProspectID 9516,1,1,1,1,1,0,1
ProspectID 9517,0,0,0,0,0,0,0
ProspectID 9518,1,1,1,0,1,0,1
ProspectID 9519,1,0,0,0,0,0,0
ProspectID 9520,0,0,0,0,0,0,0
ProspectID 9521,1,1,0,1,0,1,0
ProspectID 9522,1,1,1,1,0,1,0
ProspectID 9523,0,0,0,0,0,0,0
ProspectID 9524,1,1,1,1,1,1,0
ProspectID 9525,1,0,1,0,1,0,0
ProspectID 9526,0,0,0,0,0,0,1
ProspectID 9527,1,1,1,0,1,0,1
ProspectID 9528,1,1,0,0,0,0,0
ProspectID 9529,0,0,0,1,0,0,1
ProspectID 9530,1,1,0,1,0,0,0
ProspectID 9531,1,0,1,0,0,1,0
ProspectID 9532,0,0,0,1,0,1,0
ProspectID 9533,1,1,1,0,1,0,0
ProspectID 9534,1,1,1,0,1,1,0
ProspectID 9535,0,0,0,0,0,0,0
ProspectID 9536,1,1,1,0,1,0,0
ProspectID 9537,1,0,0,1,0,0,1
ProspectID 9538,0,0,0,1,0,0,1
ProspectID 9539,1,1,0,0,0,0,0
ProspectID 9540,1,1,1,1,0,0,1
ProspectID 9541,0,0,0,0,0,1,0
ProspectID 9542,1,1,1,0,1,1,0
ProspectID 9543,1,0,1,0,1,0,0
ProspectID 9544,0,0,0,0,0,1,0
ProspectID 9545,1,1,1,1,1,0,0
ProspectID 9546,1,1,0,1,0,0,0
ProspectID 9547,0,0,0,0,0,0,0
ProspectID 9548,1,1,0,1,0,0,1
ProspectID 9549,1,0,1,0,0,0,1
ProspectID 9550,0,0,0,0,0,0,0
ProspectID 9551,1,1,1,0,1,1,1
ProspectID 9552,1,1,1,0,1,1,0
ProspectID 9553,0,0,0,1,0,0,0
ProspectID 9554,1,1,1,1,1,1,0
ProspectID 9555,1,0,0,0,0,0,0
ProspectID 9556,0,0,0,1,0,0,0
ProspectID 9557,1,1,0,0,0,0,0
ProspectID 9558,1,1,1,0,0,0,0
ProspectID 9559,0,0,0,0,0,0,1
ProspectID 9560,1,1,1,0,1,0,1
ProspectID 9561,1,0,1,1,1,1,0
ProspectID 9562,0,0,0,1,0,1,1
ProspectID 9563,1,1,1,0,1,0,0
ProspectID 9564,1,1,0,1,0,1,0
ProspectID 9565,0,0,0,0,0,0,0
ProspectID 9566,1,1,0,0,0,0,0
ProspectID 9567,1,0,1,0,0,0,0
ProspectID 9568,0,0,0,0,0,0,0
ProspectID 9569,1,1,1,1,1,0,0
ProspectID 9570,1,1,1,1,1,0,1
ProspectID 9571,0,0,0,0,0,1,1
ProspectID 9572,1,1,1,1,1,1,0
ProspectID 9573,1,0,0,0,0,0,1
ProspectID 9574,0,0,0,0,0,1,0
ProspectID 9575,1,1,0,0,0,0,0
ProspectID 9576,1,1,1,0,0,0,0
ProspectID 9577,0,0,0,1,0,0,0
ProspectID 9578,1,1,1,1,1,0,0
ProspectID 9579,1,0,1,0,1,0,0
ProspectID 9580,0,0,0,1,0,0,0
ProspectID 9581,1,1,1,0,1,1,1
ProspectID 9582,1,1,0,0,0,1,1
ProspectID 9583,0,0,0,0,0,0,0
ProspectID 9584,1,1,0,0,0,1,1
ProspectID 9585,1,0,1,1,0,0,0
ProspectID 9586,0,0,0,1,0,0,0
ProspectID 9587,1,1,1,0,1,0,0
ProspectID 9588,1,1,1,1,1,0,0
ProspectID 9589,0,0,0,0,0,0,0
ProspectID 9590,1,1,1,0,1,0,0
ProspectID 9591,1,0,0,0,0,1,0
ProspectID 9592,0,0,0,0,0,1,1
ProspectID 9593,1,1,0,1,0,0,1
ProspectID 9594,1,1,1,1,0,1,0
ProspectID 9595,0,0,0,0,0,0,1
ProspectID 9596,1,1,1,1,1,0,0
ProspectID 9597,1,0,1,0,1,0,0
ProspectID 9598,0,0,0,0,0,0,0
ProspectID 9599,1,1,1,0,1,0,0
ProspectID 9600,1,1,0,0,0,0,0
ProspectID 9601,0,0,0,1,0,1,0
ProspectID 9602,1,1,0,1,0,1,0
ProspectID 9603,1,0,1,0,0,0,1
ProspectID 9604,0,0,0,1,0,1,1
ProspectID 9605,1,1,1,0,1,0,0
ProspectID 9606,1,1,1,0,1,0,1
ProspectID 9607,0,0,0,0,0,0,0
ProspectID 9608,1,1,1,0,1,0,0
ProspectID 9609,1,0,0,1,0,0,0
ProspectID 9610,0,0,0,1,0,0,0
ProspectID 9611,1,1,0,0,0,1,0
ProspectID 9612,1,1,1,1,0,1,0
ProspectID 9613,0,0,0,0,0,0,0
ProspectID 9614,1,1,1,0,1,1,1
ProspectID 9615,1,0,1,0,1,0,1
ProspectID 9616,0,0,0,0,0,0,0
ProspectID 9617,1,1,1,1,1,0,1
ProspectID 9618,1,1,0,1,0,0,0
ProspectID 9619,0,0,0,0,0,0,0
ProspectID 9620,1,1,0,1,0,0,0
ProspectID 9621,1,0,1,0,0,1,0
ProspectID 9622,0,0,0,0,0,1,0
ProspectID 9623,1,1,1,0,1,0,0
ProspectID 9624,1,1,1,0,1,1,0
ProspectID 9625,0,0,0,1,0,0,1
ProspectID 9626,1,1,1,1,1,0,1
ProspectID 9627,1,0,0,0,0,0,0
ProspectID 9628,0,0,0,1,0,0,1
ProspectID 9629,1,1,0,0,0,0,0
ProspectID 9630,1,1,1,0,0,0,0
ProspectID 9631,0,0,0,0,0,1,0
ProspectID 9632,1,1,1,0,1,1,0
ProspectID 9633,1,0,1,1,1,0,0
ProspectID 9634,0,0,0,1,0,1,0
ProspectID 9635,1,1,1,0,1,0,0
ProspectID 9636,1,1,0,1,0,0,1
ProspectID 9637,0,0,0,0,0,0,1
ProspectID 9638,1,1,0,0,0,0,0
ProspectID 9639,1,0,1,0,0,0,1
ProspectID 9640,0,0,0,0,0,0,0
ProspectID 9641,1,1,1,1,1,1,0
ProspectID 9642,1,1,1,1,1,1,0
ProspectID 9643,0,0,0,0,0,0,0
ProspectID 9644,1,1,1,1,1,1,0
ProspectID 9645,1,0,0,0,0,0,0
ProspectID 9646,0,0,0,0,0,0,0
ProspectID 9647,1,1,0,0,0,0,1
ProspectID 9648,1,1,1,0,0,0,1
ProspectID 9649,0,0,0,1,0,0,0
ProspectID 9650,1,1,1,1,1,0,1
ProspectID 9651,1,0,1,0,1,1,0
ProspectID 9652,0,0,0,1,0,1,0
ProspectID 9653,1,1,1,0,1,0,0
ProspectID 9654,1,1,0,0,0,1,0
ProspectID 9655,0,0,0,0,0,0,0
ProspectID 9656,1,1,0,0,0,0,0
ProspectID 9657,1,0,1,1,0,0,0
ProspectID 9658,0,0,0,1,0,0,1
ProspectID 9659,1,1,1,0,1,0,1
ProspectID 9660,1,1,1,1,1,0,0
ProspectID 9661,0,0,0,0,0,1,1
ProspectID 9662,1,1,1,0,1,1,0
ProspectID 9663,1,0,0,0,0,0,0
ProspectID 9664,0,0,0,0,0,1,0
ProspectID 9665,1,1,0,1,0,0,0
ProspectID 9666,1,1,1,1,0,0,0
ProspectID 9667,0,0,0,0,0,0,0
ProspectID 9668,1,1,1,1,1,0,0
ProspectID 9669,1,0,1,0,1,0,1
ProspectID 9670,0,0,0,0,0,0,1
ProspectID 9671,1,1,1,0,1,1,0
ProspectID 9672,1,1,0,0,0,1,1
ProspectID 9673,0,0,0,1,0,0,0
ProspectID 9674,1,1,0,1,0,1,0
ProspectID 9675,1,0,1,0,0,0,0
ProspectID 9676,0,0,0,1,0,0,0
ProspectID 9677,1,1,1,0,1,0,0
ProspectID 9678,1,1,1,0,1,0,0
ProspectID 9679,0,0,0,0,0,0,0
ProspectID 9680,1,1,1,0,1,0,1
ProspectID 9681,1,0,0,1,0,1,1
ProspectID 9682,0,0,0,1,0,1,0
ProspectID 9683,1,1,0,0,0,0,1
ProspectID 9684,1,1,1,1,0,1,0
ProspectID 9685,0,0,0,0,0,0,0
ProspectID 9686,1,1,1,0,1,0,0
ProspectID 9687,1,0,1,0,1,0,0
ProspectID 9688,0,0,0,0,0,0,0
ProspectID 9689,1,1,1,1,1,0,0
ProspectID 9690,1,1,0,1,0,0,0
ProspectID 9691,0,0,0,0,0,1,1
ProspectID 9692,1,1,0,1,0,1,1
ProspectID 9693,1,0,1,0,0,0,0
ProspectID 9694,0,0,0,0,0,1,1
ProspectID 9695,1,1,1,0,1,0,0
ProspectID 9696,1,1,1,0,1,0,0
ProspectID 9697,0,0,0,1,0,0,0
ProspectID 9698,1,1,1,1,1,0,0
ProspectID 9699,1,0,0,0,0,0,0
ProspectID 9700,0,0,0,1,0,0,0
ProspectID 9701,1,1,0,0,0,1,0
ProspectID 9702,1,1,1,0,0,1,1
ProspectID 9703,0,0,0,0,0,0,1
ProspectID 9704,1,1,1,0,1,1,0
ProspectID 9705,1,0,1,1,1,0,1
ProspectID 9706,0,0,0,1,0,0,0
ProspectID 9707,1,1,1,0,1,0,0
ProspectID 9708,1,1,0,1,0,0,0
ProspectID 9709,0,0,0,0,0,0,0
ProspectID 9710,1,1,0,0,0,0,0
ProspectID 9711,1,0,1,0,0,1,0
ProspectID 9712,0,0,0,0,0,1,0
ProspectID 9713,1,1,1,1,1,0,1
ProspectID 9714,1,1,1,1,1,1,1
ProspectID 9715,0,0,0,0,0,0,0
ProspectID 9716,1,1,1,1,1,0,1
ProspectID 9717,1,0,0,0,0,0,0
ProspectID 9718,0,0,0,0,0,0,0
ProspectID 9719,1,1,0,0,0,0,0
ProspectID 9720,1,1,1,0,0,0,0
ProspectID 9721,0,0,0,1,0,1,0
ProspectID 9722,1,1,1,1,1,1,0
ProspectID 9723,1,0,1,0,1,0,0
ProspectID 9724,0,0,0,1,0,1,1
ProspectID 9725,1,1,1,0,1,0,1
ProspectID 9726,1,1,0,0,0,0,0
ProspectID 9727,0,0,0,0,0,0,1
ProspectID 9728,1,1,0,0,0,0,0
ProspectID 9729,1,0,1,1,0,0,0
ProspectID 9730,0,0,0,1,0,0,0
ProspectID 9731,1,1,1,0,1,1,0
ProspectID 9732,1,1,1,1,1,1,0
ProspectID 9733,0,0,0,0,0,0,0
ProspectID 9734,1,1,1,0,1,1,0
ProspectID 9735,1,0,0,0,0,0,1
ProspectID 9736,0,0,0,0,0,0,1
ProspectID 9737,1,1,0,1,0,0,0
ProspectID 9738,1,1,1,1,0,0,1
ProspectID 9739,0,0,0,0,0,0,0
ProspectID 9740,1,1,1,1,1,0,0
ProspectID 9741,1,0,1,0,1,1,0
ProspectID 9742,0,0,0,0,0,1,0
ProspectID 9743,1,1,1,0,1,0,0
ProspectID 9744,1,1,0,0,0,1,0
ProspectID 9745,0,0,0,1,0,0,0
ProspectID 9746,1,1,0,1,0,0,1
ProspectID 9747,1,0,1,0,0,0,1
ProspectID 9748,0,0,0,1,0,0,0
ProspectID 9749,1,1,1,0,1,0,1
ProspectID 9750,1,1,1,0,1,0,0
ProspectID 9751,0,0,0,0,0,1,0
ProspectID 9752,1,1,1,0,1,1,0
ProspectID 9753,1,0,0,1,0,0,0
ProspectID 9754,0,0,0,1,0,1,0
ProspectID 9755,1,1,0,0,0,0,0
ProspectID 9756,1,1,1,1,0,0,0
ProspectID 9757,0,0,0,0,0,0,1
ProspectID 9758,1,1,1,0,1,0,1
ProspectID 9759,1,0,1,0,1,0,0
ProspectID 9760,0,0,0,0,0,0,1
ProspectID 9761,1,1,1,1,1,1,0
ProspectID 9762,1,1,0,1,0,1,0
ProspectID 9763,0,0,0,0,0,0,0
ProspectID 9764,1,1,0,1,0,1,0
ProspectID 9765,1,0,1,0,0,0,0
ProspectID 9766,0,0,0,0,0,0,0
ProspectID 9767,1,1,1,0,1,0,0
ProspectID 9768,1,1,1,0,1,0,1
ProspectID 9769,0,0,0,1,0,0,1
ProspectID 9770,1,1,1,1,1,0,0
ProspectID 9771,1,0,0,0,0,1,1
ProspectID 9772,0,0,0,1,0,1,0
ProspectID 9773,1,1,0,0,0,0,0
ProspectID 9774,1,1,1,0,0,1,0
ProspectID 9775,0,0,0,0,0,0,0
ProspectID 9776,1,1,1,0,1,0,0
ProspectID 9777,1,0,1,1,1,0,0
ProspectID 9778,0,0,0,1,0,0,0
ProspectID 9779,1,1,1,0,1,0,1
ProspectID 9780,1,1,0,1,0,0,1
ProspectID 9781,0,0,0,0,0,1,0
ProspectID 9782,1,1,0,0,0,1,1
ProspectID 9783,1,0,1,0,0,0,0
ProspectID 9784,0,0,0,0,0,1,0
ProspectID 9785,1,1,1,1,1,0,0
ProspectID 9786,1,1,1,1,1,0,0
ProspectID 9787,0,0,0,0,0,0,0
ProspectID 9788,1,1,1,1,1,0,0
ProspectID 9789,1,0,0,0,0,0,0
ProspectID 9790,0,0,0,0,0,0,1
ProspectID 9791,1,1,0,0,0,1,1
ProspectID 9792,1,1,1,0,0,1,0
ProspectID 9793,0,0,0,1,0,0,1
ProspectID 9794,1,1,1,1,1,1,0
ProspectID 9795,1,0,1,0,1,0,0
ProspectID 9796,0,0,0,1,0,0,0
ProspectID 9797,1,1,1,0,1,0,0
ProspectID 9798,1,1,0,0,0,0,0
ProspectID 9799,0,0,0,0,0,0,0
ProspectID 9800,1,1,0,0,0,0,0
ProspectID 9801,1,0,1,1,0,1,1
ProspectID 9802,0,0,0,1,0,1,1
ProspectID 9803,1,1,1,0,1,0,0
ProspectID 9804,1,1,1,1,1,1,1
ProspectID 9805,0,0,0,0,0,0,0
ProspectID 9806,1,1,1,0,1,0,0
ProspectID 9807,1,0,0,0,0,0,0
ProspectID 9808,0,0,0,0,0,0,0
ProspectID 9809,1,1,0,1,0,0,0
ProspectID 9810,1,1,1,1,0,0,0
ProspectID 9811,0,0,0,0,0,1,0
ProspectID 9812,1,1,1,1,1,1,1
ProspectID 9813,1,0,1,0,1,0,1
ProspectID 9814,0,0,0,0,0,1,0
ProspectID 9815,1,1,1,0,1,0,1
ProspectID 9816,1,1,0,0,0,0,0
ProspectID 9817,0,0,0,1,0,0,0
ProspectID 9818,1,1,0,1,0,0,0
ProspectID 9819,1,0,1,0,0,0,0
ProspectID 9820,0,0,0,1,0,0,0
ProspectID 9821,1,1,1,0,1,1,0
ProspectID 9822,1,1,1,0,1,1,0
ProspectID 9823,0,0,0,0,0,0,1
ProspectID 9824,1,1,1,0,1,1,1
ProspectID 9825,1,0,0,1,0,0,0
ProspectID 9826,0,0,0,1,0,0,1
ProspectID 9827,1,1,0,0,0,0,0
ProspectID 9828,1,1,1,1,0,0,0
ProspectID 9829,0,0,0,0,0,0,0
ProspectID 9830,1,1,1,0,1,0,0
ProspectID 9831,1,0,1,0,1,1,0
ProspectID 9832,0,0,0,0,0,1,0
ProspectID 9833,1,1,1,1,1,0,0
ProspectID 9834,1,1,0,1,0,1,1
ProspectID 9835,0,0,0,0,0,0,1
ProspectID 9836,1,1,0,1,0,0,0
ProspectID 9837,1,0,1,0,0,0,1
ProspectID 9838,0,0,0,0,0,0,0
ProspectID 9839,1,1,1,0,1,0,0
ProspectID 9840,1,1,1,0,1,0,0
ProspectID 9841,0,0,0,1,0,1,0
ProspectID 9842,1,1,1,1,1,1,0
ProspectID 9843,1,0,0,0,0,0,0
ProspectID 9844,0,0,0,1,0,1,0
ProspectID 9845,1,1,0,0,0,0,1
ProspectID 9846,1,1,1,0,0,0,1
ProspectID 9847,0,0,0,0,0,0,0
ProspectID 9848,1,1,1,0,1,0,1
ProspectID 9849,1,0,1,1,1,0,0
ProspectID 9850,0,0,0,1,0,0,0
ProspectID 9851,1,1,1,0,1,1,0
ProspectID 9852,1,1,0,1,0,1,0
ProspectID 9853,0,0,0,0,0,0,0
ProspectID 9854,1,1,0,0,0,1,0
ProspectID 9855,1,0,1,0,0,0,0
ProspectID 9856,0,0,0,0,0,0,1
ProspectID 9857,1,1,1,1,1,0,1
ProspectID 9858,1,1,1,1,1,0,0
ProspectID 9859,0,0,0,0,0,0,1
ProspectID 9860,1,1,1,1,1,0,0
ProspectID 9861,1,0,0,0,0,1,0
ProspectID 9862,0,0,0,0,0,1,0
ProspectID 9863,1,1,0,0,0,0,0
ProspectID 9864,1,1,1,0,0,1,0
ProspectID 9865,0,0,0,1,0,0,0
ProspectID 9866,1,1,1,1,1,0,0
ProspectID 9867,1,0,1,0,1,0,1
ProspectID 9868,0,0,0,1,0,0,1
ProspectID 9869,1,1,1,0,1,0,0
ProspectID 9870,1,1,0,0,0,0,1
ProspectID 9871,0,0,0,0,0,1,0
ProspectID 9872,1,1,0,0,0,1,0
ProspectID 9873,1,0,1,1,0,0,0
ProspectID 9874,0,0,0,1,0,1,0
ProspectID 9875,1,1,1,0,1,0,0
ProspectID 9876,1,1,1,1,1,0,0
ProspectID 9877,0,0,0,0,0,0,0
ProspectID 9878,1,1,1,0,1,0,1
ProspectID 9879,1,0,0,0,0,0,1
ProspectID 9880,0,0,0,0,0,0,0
ProspectID 9881,1,1,0,1,0,1,1
ProspectID 9882,1,1,1,1,0,1,0
ProspectID 9883,0,0,0,0,0,0,0
ProspectID 9884,1,1,1,1,1,1,0
ProspectID 9885,1,0,1,0,1,0,0
ProspectID 9886,0,0,0,0,0,0,0
ProspectID 9887,1,1,1,0,1,0,0
ProspectID 9888,1,1,0,0,0,0,0
ProspectID 9889,0,0,0,1,0,0,1
ProspectID 9890,1,1,0,1,0,0,1
ProspectID 9891,1,0,1,0,0,1,0
ProspectID 9892,0,0,0,1,0,1,1
ProspectID 9893,1,1,1,0,1,0,0
ProspectID 9894,1,1,1,0,1,1,0
ProspectID 9895,0,0,0,0,0,0,0
ProspectID 9896,1,1,1,0,1,0,0
ProspectID 9897,1,0,0,1,0,0,0
ProspectID 9898,0,0,0,1,0,0,0
ProspectID 9899,1,1,0,0,0,0,0
ProspectID 9900,1,1,1,1,0,0,1
ProspectID 9901,0,0,0,0,0,1,1
ProspectID 9902,1,1,1,0,1,1,0
ProspectID 9903,1,0,1,0,1,0,1
ProspectID 9904,0,0,0,0,0,1,0
ProspectID 9905,1,1,1,1,1,0,0
ProspectID 9906,1,1,0,1,0,0,0
ProspectID 9907,0,0,0,0,0,0,0
ProspectID 9908,1,1,0,1,0,0,0
ProspectID 9909,1,0,1,0,0,0,0
ProspectID 9910,0,0,0,0,0,0,0
ProspectID 9911,1,1,1,0,1,1,1
ProspectID 9912,1,1,1,0,1,1,1
ProspectID 9913,0,0,0,1,0,0,0
ProspectID 9914,1,1,1,1,1,1,1
ProspectID 9915,1,0,0,0,0,0,0
ProspectID 9916,0,0,0,1,0,0,0
ProspectID 9917,1,1,0,0,0,0,0
ProspectID 9918,1,1,1,0,0,0,0
ProspectID 9919,0,0,0,0,0,0,0
ProspectID 9920,1,1,1,0,1,0,0
ProspectID 9921,1,0,1,1,1,1,0
ProspectID 9922,0,0,0,1,0,1,1
ProspectID 9923,1,1,1,0,1,0,1
ProspectID 9924,1,1,0,1,0,1,0
ProspectID 9925,0,0,0,0,0,0,1
ProspectID 9926,1,1,0,0,0,0,0
ProspectID 9927,1,0,1,0,0,0,0
ProspectID 9928,0,0,0,0,0,0,0
ProspectID 9929,1,1,1,1,1,0,0
ProspectID 9930,1,1,1,1,1,0,0
ProspectID 9931,0,0,0,0,0,1,0
ProspectID 9932,1,1,1,1,1,1,0
ProspectID 9933,1,0,0,0,0,0,1
ProspectID 9934,0,0,0,0,0,1,1
ProspectID 9935,1,1,0,0,0,0,0
ProspectID 9936,1,1,1,0,0,0,1
ProspectID 9937,0,0,0,1,0,0,0
ProspectID 9938,1,1,1,1,1,0,0
ProspectID 9939,1,0,1,0,1,0,0
ProspectID 9940,0,0,0,1,0,0,0
ProspectID 9941,1,1,1,0,1,1,0
ProspectID 9942,1,1,0,0,0,1,0
ProspectID 9943,0,0,0,0,0,0,0
ProspectID 9944,1,1,0,0,0,1,1
ProspectID 9945,1,0,1,1,0,0,1
ProspectID 9946,0,0,0,1,0,0,0
ProspectID 9947,1,1,1,0,1,0,1
ProspectID 9948,1,1,1,1,1,0,0
ProspectID 9949,0,0,0,0,0,0,0
ProspectID 9950,1,1,1,0,1,0,0
ProspectID 9951,1,0,0,0,0,1,0
ProspectID 9952,0,0,0,0,0,1,0
ProspectID 9953,1,1,0,1,0,0,0
ProspectID 9954,1,1,1,1,0,1,0
ProspectID 9955,0,0,0,0,0,0,1
ProspectID 9956,1,1,1,1,1,0,1
ProspectID 9957,1,0,1,0,1,0,0
ProspectID 9958,0,0,0,0,0,0,1
ProspectID 9959,1,1,1,0,1,0,0
ProspectID 9960,1,1,0,0,0,0,0
ProspectID 9961,0,0,0,1,0,1,0
ProspectID 9962,1,1,0,1,0,1,0
ProspectID 9963,1,0,1,0,0,0,0
ProspectID 9964,0,0,0,1,0,1,0
ProspectID 9965,1,1,1,0,1,0,0
ProspectID 9966,1,1,1,0,1,0,1
ProspectID 9967,0,0,0,0,0,0,1
ProspectID 9968,1,1,1,0,1,0,0
ProspectID 9969,1,0,0,1,0,0,1
ProspectID 9970,0,0,0,1,0,0,0
ProspectID 9971,1,1,0,0,0,1,0
ProspectID 9972,1,1,1,1,0,1,0
ProspectID 9973,0,0,0,0,0,0,0
ProspectID 9974,1,1,1,0,1,1,0
